# Date:     2019-03-06 15:23:46
# Database: cvs
# Target:   lmc_cepheids
# Query:    I>=8 and I<=30 
# Objects:  3344
# Columns:
# ID	Field	StarID	I	V	P_1	dP_1	A_1
 2572	 177.5	31	14.806	15.431	4.4124018	0.0000035	0.407
 2573	 177.5	63706	15.541	16.206	2.7046514	0.0000016	0.604
 2574	 177.5	63708	15.600	16.325	2.7277271	0.0000013	0.618
 2575	 173.6	14304	15.855	16.527	1.3771091	0.0000119	0.163
 2576	 177.5	99	15.263	15.934	3.1945845	0.0000035	0.507
 2577	 177.5	63626	15.125	15.813	3.7684351	0.0000060	0.496
 2578	 172.4	23472	16.596	17.117	0.7278073	0.0000009	0.319
 2579	 177.8	378	17.095	17.673	0.5410621	0.0000010	0.223
 2580	 171.3	27632	15.439	16.183	2.9569833	0.0000028	0.440
 2581	 175.7	11352	15.916	16.648	1.5898394	0.0000048	0.182
 2582	 177.5	63726	15.038	15.813	4.1458914	0.0000077	0.499
 2583	 175.6	7843	17.629	18.611	0.4103563	0.0000018	0.074
 2584	 177.8	45068	15.121	15.766	2.2552037	0.0000032	0.236
 2585	 177.5	63734	15.123	15.766	3.6440838	0.0000019	0.532
 2586	 177.5	63736	15.250	15.861	2.0876529	0.0000023	0.218
 2587	 175.7	22138	15.385	16.058	1.9584582	0.0000047	0.226
 2588	 178.7	174	16.483	17.294	1.1006279	0.0000024	0.172
 2589	 177.5	127	15.382	16.074	2.8816166	0.0000018	0.434
 2590	 177.5	63913	15.720	16.787	1.2056972	0.0000018	0.160
 2591	 177.5	63743	15.414	16.036	1.9181137	0.0000032	0.171
 2592	 177.5	63745	15.216	15.904	3.4489854	0.0000027	0.450
 2593	 177.5	63747	15.292	16.012	2.1236458	0.0000044	0.206
 2594	 178.7	22	15.296	16.131	3.6050109	0.0000064	0.450
 2595	 177.5	64292	15.255	16.016	3.3408698	0.0000119	0.431
 2596	 176.8	13936	14.746	15.504	4.8889839	0.0000036	0.499
 2597	 177.5	65776	15.260	15.872	1.9729338	0.0000109	0.172
 2598	 177.5	63643	14.759	15.561	5.3456211	0.0000071	0.452
 2599	 176.7	12973	15.883	16.747	1.8049405	0.0000050	0.094
 2600	 177.5	65833	14.789	15.480	4.6770386	0.0000170	0.510
 2601	 176.7	12974	15.861	16.854	2.8305808	0.0000012	0.631
 2602	 177.5	63755	15.246	15.932	2.2711142	0.0000041	0.162
 2603	 176.8	14037	16.126	16.903	1.7860064	0.0000038	0.164
 2604	 177.5	40609	14.775	15.524	5.3393940	0.0000297	0.442
 2605	 177.5	17299	14.005	14.830	2.4194710	0.0000104	0.054
 2606	 176.7	12975	15.620	16.563	2.1453976	0.0000020	0.254
 2607	 177.5	17356	15.116	15.728	2.1597644	0.0000041	0.142
 2608	 177.5	81673	14.802	15.495	4.9759017	0.0000055	0.571
 2609	 177.8	11891	15.466	16.185	2.9280432	0.0000075	0.433
 2610	 178.7	30362	14.455	15.333	6.2174358	0.0000178	0.543
 2611	 177.5	17307	14.830	15.564	4.7292372	0.0000040	0.546
 2612	 178.8	18	14.598	15.466	5.6523537	0.0000150	0.424
 2613	 176.8	14046	15.405	16.010	1.8606590	0.0000016	0.272
 2614	 176.7	12982	15.688	16.616	1.9733072	0.0000027	0.180
 2615	 176.8	13948	14.688	15.527	5.5788918	0.0000115	0.236
 2616	 176.8	13953	15.204	15.840	2.2160072	0.0000025	0.263
 2617	 177.5	81762	15.369	16.030	2.0454868	0.0000023	0.223
 2618	 176.8	13956	15.375	16.019	2.1290750	0.0000031	0.208
 2619	 176.8	13957	14.864	15.639	3.3048977	0.0000093	0.193
 2620	 176.8	13958	15.029	15.770	3.9292580	0.0000028	0.444
 2621	 176.8	58962	15.695	16.533	1.8937791	0.0000028	0.266
 2622	 177.5	81765	15.271	15.958	2.2388407	0.0000032	0.209
 2623	 176.7	12906	15.370	16.315	3.5917500	0.0000015	0.622
 2624	 177.8	57487	15.642	16.377	2.6305090	0.0000055	0.332
 2625	 177.7	66373	15.190	15.973	3.7199497	0.0000030	0.464
 2626	 176.7	13169	16.996	17.885	0.8832660	0.0000009	0.178
 2627	 175.7	22099	14.935	15.722	3.1637673	0.0000171	0.211
 2628	 177.6	15252	15.604	16.334	2.5893677	0.0000012	0.509
 2629	 177.5	81793	15.358	16.100	3.1551766	0.0000019	0.479
 2630	 176.7	59314	15.643	16.689	2.4055604	0.0000058	0.228
 2631	 178.5	31585	15.234	15.869	2.2450574	0.0000120	0.179
 2632	 174.7	24508	14.558	15.343	6.3379156	0.0001474	0.095
 2633	 177.6	74588	15.399	16.175	3.1458169	0.0000015	0.513
 2634	 178.7	49	15.413	16.260	3.3571861	0.0000059	0.416
 2635	 173.8	15116	14.485	15.327	6.2719845	0.0000378	0.295
 2636	 175.8	21682	13.478	14.398	14.2163668	0.0000707	0.690
 2637	 177.5	81715	15.080	15.813	3.7371646	0.0000024	0.597
 2638	 177.6	15208	14.921	15.722	4.6504901	0.0000048	0.479
 2639	 177.5	81800	15.267	15.959	2.2115892	0.0000027	0.228
 2640	 177.5	81802	15.342	15.963	1.9359878	0.0000030	0.232
 2641	 176.8	28045	15.091	15.875	4.1208811	0.0000032	0.463
 2642	 176.8	28047	15.092	15.740	2.2648971	0.0000025	0.187
 2643	 179.6	115	16.490	17.202	1.2897307	0.0000019	0.242
 2644	 175.6	16097	17.007	18.404	2.3893427	0.0000054	0.495
 2645	 176.7	24203	15.638	16.566	2.1121687	0.0000038	0.171
 2646	 177.5	17421	15.109	15.920	4.0441220	0.0000026	0.496
 2647	 179.8	14781	16.760	17.452	0.8154177	0.0000017	0.183
 2648	 177.6	15219	14.790	15.606	5.0529123	0.0000041	0.548
 2649	 174.7	24593	15.106	16.044	3.2287548	0.0000208	0.186
 2650	 177.6	15269	15.333	16.132	3.2696745	0.0000028	0.470
 2651	 177.8	11932	15.116	15.725	2.1628945	0.0000037	0.150
 2652	 176.5	18598	16.062	16.790	1.3163382	0.0000026	0.225
 2653	 175.5	11738	15.983	17.020	3.1334914	0.0000041	0.607
 2654	 176.8	28063	15.248	15.816	1.8945341	0.0000021	0.179
 2655	 177.5	17446	15.064	15.890	4.3942952	0.0000042	0.472
 2656	 176.6	59006	16.599	17.674	1.3530169	0.0000034	0.229
 2657	 177.5	81830	15.460	16.246	3.1732300	0.0000018	0.447
 2658	 177.7	13270	15.163	15.934	2.5211776	0.0000046	0.188
 2659	 177.6	74609	15.172	16.062	4.2993387	0.0000041	0.435
 2660	 177.7	66349	14.971	15.786	4.6623731	0.0000043	0.607
 2661	 177.5	17460	15.233	15.940	2.2152743	0.0000042	0.130
 2662	 177.5	17345	14.773	15.514	3.4179905	0.0000090	0.207
 2663	 177.7	66409	15.042	15.848	4.2336343	0.0000045	0.502
 2664	 177.5	17461	15.226	16.045	3.6442235	0.0000027	0.486
 2665	 177.5	17464	15.181	15.960	3.5643383	0.0000096	0.106
 2666	 177.5	17465	15.407	16.117	1.8541403	0.0000022	0.243
 2667	 176.7	24166	15.133	15.909	2.5416281	0.0000049	0.208
 2668	 177.5	17346	14.832	15.609	4.8203325	0.0000040	0.588
 2669	 176.8	28029	14.296	15.399	4.1099419	0.0000069	0.198
 2670	 174.8	25386	17.214	17.949	0.6688726	0.0000012	0.268
 2671	 177.5	17349	14.786	15.497	3.2604947	0.0000081	0.205
 2672	 177.5	17472	15.183	15.910	2.3320500	0.0000039	0.145
 2673	 177.8	57518	15.446	16.172	2.0496169	0.0000019	0.242
 2674	 176.7	24218	15.719	16.561	2.8308179	0.0000041	0.309
 2675	 176.5	50234	15.683	17.174	6.8566818	0.0000809	0.432
 2676	 176.7	24148	14.465	15.298	5.9501950	0.0000092	0.495
 2677	 175.6	22319	16.094	17.128	1.9289634	0.0000214	0.160
 2678	 178.5	7827	16.656	17.254	0.7377995	0.0000017	0.261
 2679	 177.6	15281	15.596	16.430	2.0262936	0.0000026	0.241
 2680	 177.5	17492	15.463	16.328	3.3673128	0.0000019	0.545
 2681	 178.5	7672	14.695	15.464	5.5078760	0.0000385	0.148
 2682	 177.5	17354	14.869	15.845	5.7849223	0.0000218	0.150
 2683	 177.5	100534	14.993	15.935	5.3551406	0.0000075	0.495
 2684	 177.6	90245	15.462	16.303	2.1494164	0.0000028	0.241
 2685	 177.6	90247	15.459	16.211	2.1708736	0.0000036	0.189
 2686	 177.7	80664	15.611	16.451	2.0125011	0.0000066	0.240
 2687	 176.8	70129	14.834	15.554	4.1851386	0.0000024	0.566
 2688	 175.6	22330	16.210	17.449	2.9475013	0.0000055	0.582
 2689	 177.6	29624	15.299	16.328	4.5581930	0.0000156	0.182
 2690	 177.5	100564	15.661	16.521	2.1135572	0.0000037	0.209
 2691	 176.7	24176	15.283	16.175	2.4788775	0.0000060	0.181
 2692	 175.7	71626	16.860	17.885	1.2005580	0.0000046	0.164
 2693	 177.5	100546	14.690	15.465	3.5420191	0.0000080	0.202
 2694	 177.7	26893	14.702	15.615	6.1337881	0.0000098	0.362
 2695	 176.7	24182	15.428	16.174	1.9902719	0.0000059	0.117
 2696	 177.6	90269	15.103	15.923	2.9339125	0.0000068	0.212
 2697	 177.7	80680	15.397	16.350	3.8718989	0.0000038	0.451
 2698	 178.7	37115	15.556	16.288	1.8163107	0.0000041	0.255
 2699	 176.7	24184	15.352	16.291	3.6274409	0.0000035	0.427
 2700	 175.6	48544	16.469	17.711	2.9990886	0.0000108	0.512
 2701	 177.7	80685	15.631	16.356	1.7688169	0.0000017	0.255
 2702	 176.6	58953	15.670	16.555	3.0708515	0.0000050	0.423
 2703	 177.6	29640	15.364	16.217	3.5283819	0.0000027	0.394
 2704	 179.5	4883	15.947	16.672	2.0615215	0.0000021	0.445
 2705	 177.8	23488	17.181	17.515	0.2645376	0.0000002	0.237
 2706	 176.7	81654	16.824	17.769	0.9691889	0.0000017	0.137
 2707	 177.6	90278	15.364	16.179	2.2991367	0.0000033	0.164
 2708	 177.6	90279	15.891	17.190	4.1080368	0.0000101	0.209
 2709	 173.4	57	15.104	15.663	2.0623033	0.0000175	0.280
 2710	 176.6	66707	15.537	16.338	3.0973444	0.0000040	0.560
 2711	 177.7	26940	15.465	16.151	3.5390632	0.0000039	0.526
 2712	 177.6	90285	15.250	15.984	2.3090755	0.0000032	0.192
 2713	 177.6	29652	15.495	16.154	1.8345493	0.0000015	0.247
 2714	 177.7	80699	15.177	16.271	5.1317276	0.0000058	0.492
 2715	 173.2	18	14.415	15.064	5.2021228	0.0000095	0.664
 2716	 177.7	80703	15.606	16.439	2.0540087	0.0000116	0.081
 2717	 177.5	36183	15.639	16.497	2.0175027	0.0000024	0.263
 2718	 175.6	48560	16.154	17.319	3.4524956	0.0000116	0.431
 2719	 177.5	100595	15.623	16.738	2.4480572	0.0000108	0.166
 2720	 176.7	81554	15.437	16.234	3.2099154	0.0000470	0.011
 2721	 177.5	36189	15.056	15.880	4.4874760	0.0000119	0.213
 2722	 174.3	2517	16.284	-99.99	4.2695542	0.0000800	1.522
 2723	 177.6	29609	15.025	15.725	2.6793405	0.0000043	0.229
 2724	 177.8	70257	15.596	16.394	1.9158850	0.0000029	0.257
 2725	 176.8	39481	15.211	16.415	5.6199395	0.0000070	0.504
 2726	 177.5	100694	16.555	18.274	3.4715054	0.0000037	0.467
 2727	 175.8	32743	16.044	-99.99	3.0106771	0.0000073	0.485
 2728	 173.3	65	15.354	15.949	2.8841225	0.0000070	0.701
 2729	 177.7	80716	15.414	16.262	3.1985015	0.0000032	0.616
 2730	 176.7	35134	14.779	15.655	3.5710869	0.0000182	0.202
 2731	 177.8	70264	15.294	15.974	3.2229367	0.0000017	0.542
 2732	 177.7	26963	15.687	16.571	1.9586338	0.0000026	0.202
 2733	 173.1	147	15.627	16.281	2.4564447	0.0000031	0.629
 2734	 177.8	70267	15.772	16.554	2.3992973	0.0000013	0.457
 2735	 177.6	29672	15.489	16.297	2.1853173	0.0000034	0.199
 2736	 177.7	80722	15.210	16.008	3.5480074	0.0000024	0.564
 2737	 176.5	57245	16.711	18.111	1.9501423	0.0000083	0.236
 2738	 177.8	70268	15.614	16.340	2.6605001	0.0000011	0.577
 2739	 177.8	70271	15.300	16.008	2.2588926	0.0000043	0.180
 2740	 177.6	90312	15.471	16.336	3.3099928	0.0000028	0.491
 2741	 176.8	39535	15.907	17.004	1.9537094	0.0000021	0.251
 2742	 177.7	39621	15.243	16.158	3.8456613	0.0000027	0.542
 2743	 177.6	43668	15.370	16.229	3.5751169	0.0000035	0.494
 2744	 177.8	82273	14.243	15.122	7.5208016	0.0000108	0.521
 2745	 177.5	113552	15.987	17.304	3.9077597	0.0000044	0.615
 2746	 177.8	82361	16.517	17.112	0.8078369	0.0000006	0.298
 2747	 176.7	81569	15.096	16.099	4.8518839	0.0000155	0.251
 2748	 177.7	93818	15.126	16.041	1.6514824	0.0000039	0.120
 2749	 176.7	35215	15.760	17.040	2.7829390	0.0000119	0.126
 2750	 176.5	27228	16.853	-99.99	1.3224464	0.0000147	0.147
 2751	 177.6	104642	15.792	16.698	1.9172012	0.0000033	0.223
 2752	 176.5	57435	18.167	19.622	0.8335248	0.0000033	0.208
 2753	 176.8	81886	15.374	16.249	3.4443293	0.0000030	0.477
 2754	 179.8	3882	15.924	16.055	1.2542304	0.0000074	0.177
 2755	 177.7	93823	15.459	16.121	1.8831496	0.0000024	0.234
 2756	 176.6	30927	17.111	17.763	0.6110068	0.0000007	0.230
 2757	 177.6	104650	15.058	16.111	5.7453682	0.0000168	0.255
 2758	 177.7	93824	15.786	16.418	1.5067950	0.0000010	0.310
 2759	 173.1	1140	17.928	18.547	0.3574676	0.0000007	0.209
 2760	 176.6	66751	16.188	17.558	4.3585950	0.0000124	0.487
 2761	 177.6	104756	16.032	16.990	1.7446523	0.0000024	0.197
 2762	 177.6	104612	14.092	15.170	11.5317403	0.0000545	0.294
 2763	 178.5	47849	14.876	15.585	4.0138566	0.0000081	0.623
 2764	 177.5	113573	16.087	17.355	2.9249495	0.0000020	0.569
 2765	 177.6	43633	14.561	15.803	9.3553088	0.0000499	0.287
 2766	 177.5	113518	15.910	17.205	3.7227411	0.0000062	0.473
 2767	 177.7	39597	14.978	15.742	2.8906836	0.0000049	0.251
 2768	 177.6	43637	15.099	16.027	4.6991075	0.0000051	0.444
 2769	 176.7	81802	16.586	17.549	1.3205407	0.0000016	0.272
 2770	 177.7	94041	16.893	17.661	0.8086823	0.0000008	0.174
 2771	 177.6	104671	15.610	16.422	1.8491142	0.0000019	0.254
 2772	 177.5	51432	15.681	16.455	2.9487496	0.0000017	0.600
 2773	 175.3	24127	15.951	17.136	3.5146610	0.0000080	0.476
 2774	 176.1	41	15.733	16.851	3.8131712	0.0000060	0.297
 2775	 177.6	104617	14.163	15.041	7.9627788	0.0000209	0.314
 2776	 178.8	42241	16.484	17.045	0.9357873	0.0000032	0.216
 2777	 177.7	39645	15.445	16.283	3.2185904	0.0000046	0.458
 2778	 177.5	113532	15.713	16.713	2.1509373	0.0000172	0.077
 2779	 177.5	51442	15.741	16.754	2.0911513	0.0000032	0.222
 2780	 175.2	19	13.335	14.580	23.1107003	0.0004219	0.367
 2781	 177.6	104686	15.727	16.694	2.9971366	0.0000031	0.476
 2782	 176.1	50	15.794	16.545	1.5871835	0.0000018	0.227
 2783	 177.5	113535	15.911	17.183	3.6369975	0.0000033	0.448
 2784	 178.6	44436	15.336	16.135	3.2242953	0.0000042	0.605
 2785	 177.7	39649	15.130	15.989	4.1656912	0.0000052	0.447
 2786	 174.4	108	14.972	15.556	2.3332979	0.0000070	0.165
 2787	 178.8	42192	14.692	15.420	3.3963795	0.0000300	0.128
 2788	 176.1	163	16.721	18.169	1.9657503	0.0000057	0.219
 2789	 176.1	9	15.468	16.368	2.5376747	0.0000055	0.133
 2790	 176.4	28755	15.827	16.543	1.6413134	0.0000187	0.046
 2791	 177.7	93849	15.677	16.637	3.3839348	0.0000063	0.239
 2792	 179.7	8743	15.916	16.657	2.3872290	0.0000047	0.320
 2793	 175.2	8826	15.117	15.902	2.9112484	0.0000109	0.256
 2794	 178.6	21121	15.617	16.379	2.7017682	0.0000039	0.508
 2795	 177.6	104631	14.059	14.974	10.0438827	0.0000262	0.409
 2796	 177.5	113793	17.009	18.867	2.2649722	0.0000063	0.207
 2797	 178.7	51030	15.210	16.025	3.8915394	0.0000138	0.294
 2798	 176.1	34266	15.235	16.023	2.5034422	0.0000038	0.249
 2799	 175.2	41212	16.706	18.381	3.4703605	0.0000178	0.342
 2800	 176.4	355	18.094	20.255	2.1832518	0.0000278	0.191
 2801	 176.2	37446	16.322	17.283	1.4132351	0.0000010	0.317
 2802	 177.8	82438	16.454	17.164	1.2851370	0.0000032	0.244
 2803	 177.7	93854	15.286	15.975	2.1092846	0.0000022	0.256
 2804	 177.6	104720	15.410	16.225	2.2100769	0.0000028	0.265
 2805	 177.7	93815	14.648	15.511	6.5881487	0.0000286	0.239
 2806	 177.6	43730	15.425	16.216	2.1341004	0.0000025	0.232
 2807	 177.8	82356	15.278	16.198	3.8841435	0.0000024	0.591
 2808	 177.6	43735	15.197	16.025	3.6438569	0.0000028	0.521
 2809	 178.7	23402	15.796	17.145	4.6792864	0.0000107	0.483
 2810	 175.3	33515	16.830	18.183	2.2717097	0.0000037	0.607
 2811	 177.8	34728	15.760	16.869	3.1668707	0.0000026	0.479
 2812	 177.3	2	14.192	14.996	8.2757123	0.0000288	0.413
 2813	 176.1	34245	14.702	15.792	7.1929716	0.0000078	0.560
 2814	 177.3	50366	14.948	15.727	3.0685749	0.0000059	0.220
 2815	 177.3	39	15.263	15.973	2.3165232	0.0000036	0.270
 2816	 176.4	28778	16.270	17.477	2.0893922	0.0000083	0.214
 2817	 178.6	21092	15.119	15.954	4.1833058	0.0000436	0.277
 2818	 178.7	23370	15.370	16.183	3.2882257	0.0000078	0.315
 2819	 177.4	28	15.139	16.122	4.7892718	0.0000147	0.209
 2820	 177.3	50489	16.119	17.471	2.1127656	0.0000039	0.230
 2821	 177.2	29	15.674	16.327	2.4584396	0.0000010	0.671
 2822	 176.2	37419	15.541	16.410	2.2143002	0.0000045	0.196
 2823	 176.3	73	15.577	16.454	3.1069482	0.0000070	0.516
 2824	 177.3	50414	15.345	16.179	2.3843642	0.0000066	0.180
 2825	 177.3	52	15.207	16.139	4.1037025	0.0000057	0.490
 2826	 176.1	34271	14.952	15.782	4.8127906	0.0000039	0.544
 2827	 176.1	34272	15.085	16.035	4.9172696	0.0000039	0.521
 2828	 177.4	5	14.895	15.770	4.9202615	0.0000036	0.541
 2829	 177.2	45041	15.515	16.302	2.8707135	0.0000021	0.459
 2830	 177.3	63	15.184	15.877	3.7772169	0.0000067	0.609
 2831	 176.1	34	14.918	15.752	4.8633356	0.0000064	0.427
 2833	 179.5	15717	15.523	16.276	3.1582641	0.0000063	0.481
 2834	 177.4	38	15.671	16.543	1.9544057	0.0000026	0.245
 2835	 174.3	20419	14.954	15.576	2.5252115	0.0000062	0.240
 2836	 175.4	34451	15.790	16.743	3.0956204	0.0000045	0.476
 2837	 178.5	55474	15.502	16.456	3.5405302	0.0000031	0.487
 2838	 177.3	50434	15.522	16.300	2.0235403	0.0000029	0.196
 2839	 177.1	97	15.926	16.910	2.7923757	0.0000023	0.352
 2840	 177.2	46	15.132	15.920	3.7978236	0.0000027	0.578
 2841	 177.4	45	15.714	17.320	5.5572499	0.0000253	0.267
 2842	 178.7	51095	15.547	16.358	3.0978070	0.0000046	0.510
 2843	 174.1	19057	16.646	17.460	1.0555129	0.0000030	0.146
 2844	 175.2	8878	15.499	16.363	3.3851881	0.0000093	0.258
 2845	 177.2	45056	15.504	16.428	2.3128365	0.0000027	0.277
 2846	 177.3	75	15.312	16.178	3.5837273	0.0000060	0.470
 2847	 177.4	136	16.067	17.433	2.3031515	0.0000049	0.209
 2848	 177.3	77	15.448	16.251	3.2783164	0.0000027	0.485
 2849	 178.5	55527	15.747	16.979	3.7635708	0.0000180	0.204
 2850	 177.2	45059	15.296	15.951	2.0225402	0.0000022	0.251
 2851	 177.3	82	15.466	16.176	1.9903219	0.0000049	0.239
 2852	 175.2	8824	15.001	15.942	5.3041197	0.0000141	0.483
 2853	 176.2	9222	16.063	17.155	1.8442262	0.0000032	0.161
 2854	 176.4	5538	16.191	17.524	4.3647968	0.0000124	0.418
 2855	 177.2	45063	15.486	16.258	2.0803510	0.0000038	0.201
 2856	 177.3	50456	15.329	16.104	3.5507114	0.0000033	0.367
 2857	 176.1	9010	17.252	17.972	0.5808534	0.0000003	0.320
 2858	 178.3	57	16.470	17.270	1.1195687	0.0000031	0.176
 2859	 174.2	20654	15.542	16.292	2.8941902	0.0000083	0.386
 2860	 175.2	18094	15.626	16.280	1.5841378	0.0000043	0.279
 2861	 178.4	56	15.837	16.606	1.6126286	0.0000017	0.196
 2862	 177.3	94	15.504	16.249	3.0463498	0.0000030	0.477
 2863	 178.1	26379	15.816	16.726	1.9355196	0.0000076	0.141
 2864	 176.2	45840	14.823	15.840	6.2700103	0.0000503	0.194
 2865	 177.3	98	15.588	16.345	2.6824783	0.0000020	0.478
 2866	 177.3	50395	14.574	15.450	6.6133232	0.0000136	0.314
 2867	 177.4	60737	15.370	16.164	2.1573464	0.0000023	0.263
 2868	 179.5	37905	15.511	16.150	2.2345728	0.0000064	0.265
 2869	 177.3	13872	15.041	15.760	2.5951630	0.0000036	0.271
 2870	 177.3	64168	15.185	15.972	3.9531601	0.0000038	0.452
 2871	 174.2	20589	14.549	15.428	6.3497921	0.0000294	0.495
 2872	 177.2	57882	15.486	16.236	2.0381880	0.0000033	0.208
 2873	 177.3	64170	15.309	16.010	3.2466185	0.0000017	0.610
 2874	 177.3	13906	15.080	15.887	4.1170499	0.0000036	0.535
 2875	 176.1	43915	15.810	16.653	1.8481914	0.0000031	0.130
 2876	 177.3	64135	14.889	15.781	5.4089127	0.0000061	0.431
 2877	 177.2	11184	15.728	16.566	1.8880033	0.0000021	0.225
 2878	 176.1	43916	15.606	16.444	3.2060928	0.0000030	0.361
 2879	 178.2	68	15.682	16.619	2.9567237	0.0000048	0.387
 2880	 176.4	33857	16.052	17.174	3.4936343	0.0000062	0.491
 2881	 175.3	38955	16.022	17.039	2.8975054	0.0000088	0.369
 2882	 176.3	38223	16.575	17.422	1.4986882	0.0000068	0.098
 2883	 176.2	9182	15.401	16.191	2.1763273	0.0000056	0.181
 2884	 178.4	32822	14.058	15.036	9.7332363	0.0000227	0.416
 2885	 177.1	50204	15.381	16.348	4.1885164	0.0000065	0.274
 2886	 178.1	26393	15.591	16.539	3.3208376	0.0000099	0.228
 2887	 178.2	160	17.080	17.769	0.6540038	0.0000021	0.136
 2888	 177.3	13924	15.236	15.993	3.4348823	0.0000026	0.506
 2889	 177.2	11192	15.365	16.253	3.8381531	0.0000044	0.355
 2890	 177.3	64182	15.641	16.388	2.6366878	0.0000013	0.619
 2891	 176.4	5583	15.873	16.704	2.4207096	0.0000026	0.557
 2892	 175.1	45058	15.184	16.089	4.3209139	0.0000161	0.265
 2893	 174.2	20599	14.706	15.460	5.3222287	0.0000314	0.340
 2894	 176.2	9187	15.202	16.224	4.7942566	0.0000170	0.360
 2895	 177.2	57905	15.447	16.197	2.1701770	0.0000036	0.151
 2896	 174.4	20390	17.439	18.005	0.4184678	0.0000010	0.135
 2897	 177.3	13934	15.927	16.693	2.2341281	0.0000014	0.422
 2898	 178.3	96	15.812	16.521	2.1088335	0.0000040	0.562
 2899	 177.4	11980	15.713	16.724	2.3260503	0.0000048	0.200
 2900	 177.2	11207	15.422	16.181	3.1025766	0.0000017	0.484
 2901	 177.3	64202	15.413	16.580	3.1454000	0.0000123	0.200
 2902	 177.4	11987	15.658	16.513	1.9466722	0.0000017	0.260
 2903	 174.3	20390	14.810	15.511	4.3560958	0.0000059	0.598
 2904	 179.1	11	14.584	15.318	5.4473509	0.0000140	0.495
 2905	 177.3	64152	15.006	15.709	4.0608575	0.0000026	0.512
 2906	 175.4	21750	16.513	17.295	1.0117295	0.0000019	0.228
 2907	 177.3	13949	15.613	16.455	3.0259424	0.0000018	0.476
 2908	 177.3	13951	15.503	16.249	2.0233688	0.0000022	0.236
 2909	 176.4	12467	14.732	15.662	7.3233489	0.0000687	0.137
 2910	 177.3	13892	14.828	15.565	5.1085519	0.0000044	0.540
 2911	 182.5	9	13.605	14.284	11.2402984	0.0002615	0.129
 2912	 177.1	50229	15.362	16.118	2.1399433	0.0000024	0.243
 2913	 175.1	22080	15.460	16.323	3.3459500	0.0000053	0.397
 2914	 176.4	39989	15.418	16.140	2.0016206	0.0000039	0.222
 2915	 177.3	13954	15.161	16.003	3.9993676	0.0000040	0.535
 2916	 178.4	8055	16.365	17.214	1.2509514	0.0000021	0.161
 2917	 175.4	21681	13.731	14.541	11.4460178	0.0000406	0.620
 2918	 178.3	38693	15.361	16.204	3.5336342	0.0000059	0.385
 2919	 174.1	19284	16.995	17.774	0.7854693	0.0000041	0.062
 2920	 177.3	64216	15.588	16.409	1.9600131	0.0000037	0.150
 2921	 180.1	49	15.135	15.788	2.4364652	0.0000163	0.094
 2922	 180.3	6	13.524	14.266	12.7701901	0.0001598	0.600
 2923	 176.1	17982	15.491	16.389	2.3878476	0.0000045	0.174
 2924	 177.4	12099	16.243	16.908	1.4714161	0.0000068	0.350
 2925	 178.4	40159	15.710	16.526	2.5113825	0.0000014	0.606
 2926	 177.3	13961	15.292	16.125	3.6843874	0.0000037	0.400
 2927	 178.1	32888	15.833	16.633	2.5167470	0.0000048	0.337
 2928	 177.2	57878	15.081	15.874	4.0642453	0.0000025	0.551
 2929	 177.4	72709	15.215	15.934	2.3844907	0.0000052	0.189
 2930	 177.3	76969	14.957	15.803	4.6334627	0.0000034	0.562
 2931	 177.3	77057	16.111	17.395	3.4050560	0.0000036	0.429
 2932	 182.7	462	17.212	18.002	0.6757929	0.0000019	0.209
 2933	 177.3	76993	15.697	16.517	2.7392439	0.0000017	0.448
 2934	 175.3	44589	14.703	15.737	6.6068801	0.0000179	0.522
 2935	 176.2	53920	15.726	16.503	1.7789212	0.0000042	0.248
 2936	 180.4	10	14.883	15.640	4.7254151	0.0000107	0.544
 2937	 178.4	8027	13.609	14.794	16.1621490	0.0000496	0.704
 2938	 176.2	18733	15.136	15.974	4.1330143	0.0000219	0.226
 2939	 182.7	84	15.244	16.184	4.3705178	0.0000180	0.507
 2940	 177.3	77002	15.425	16.231	2.2702365	0.0000046	0.222
 2941	 178.4	8036	15.191	16.021	3.7176562	0.0000029	0.400
 2942	 177.3	77004	15.504	16.291	2.9244889	0.0000011	0.617
 2943	 178.3	7977	15.385	16.150	3.1259073	0.0000061	0.533
 2944	 176.3	44974	13.349	14.307	20.3196277	0.0002890	0.480
 2945	 180.3	348	16.974	17.542	0.6370762	0.0000009	0.272
 2946	 178.1	32920	15.954	16.673	1.9861261	0.0000027	0.347
 2947	 178.1	6747	15.629	16.359	2.7050434	0.0000024	0.465
 2948	 177.3	77257	17.345	17.962	0.5177675	0.0000005	0.164
 2949	 182.7	32	13.047	14.089	19.2222486	0.0003694	0.507
 2950	 177.3	27025	15.306	16.078	3.3339475	0.0000024	0.547
 2951	 177.3	27024	15.066	15.951	4.5505746	0.0000058	0.336
 2952	 175.1	52893	15.471	16.259	3.1999731	0.0000046	0.492
 2953	 176.3	22891	15.117	15.823	3.6508665	0.0000045	0.535
 2954	 177.2	22530	15.589	16.449	2.7808141	0.0000015	0.615
 2955	 177.4	72738	15.251	15.855	2.0119038	0.0000022	0.242
 2956	 177.2	70655	15.367	16.235	3.4776351	0.0000021	0.599
 2957	 178.2	7715	15.744	16.620	2.7392781	0.0000055	0.356
 2958	 178.4	8106	15.642	16.550	3.0855970	0.0000024	0.392
 2959	 177.4	24029	14.575	15.397	4.1582130	0.0000102	0.232
